name;planet_mass;planet_radius;planet_luminosity;star_planet_distance;planet_rotation_rate;planet_orbital_period;star_mass;star_radius;star_age;earth_distance;star_magfield;star_rotperiod;star_luminosity;spectral_type;spectral_type_code;dynamo_density;dynamo_radius;B_dyn;B_eq;magnetic_moment;standoff_distance;sw_density;sw_velocity;coronal_temperature;sw_magfield;alfven_velocity;magnetic_field_planet;freq_max_planet;pow_emission_kinetic;pow_emission_magnetic;pow_emission_spi;flux_kinetic_au;flux_magnetic_au;flux_spi_au;pow_received_kinetic;pow_received_magnetic;pow_received_spi;star_magnetic_field;freq_max_star
;MJ;RJ;LS;AU;wJ;w_orb_J;MS;RS;yr;pc;T;days;LS;;;rho_dyn_J;r_dyn_J;T;T;MmagJ;Rp;m-3;m.s-1;K;T;m.s-1;T;MHz;10^14W;10^14W;10^14W;10^10Jy;10^10Jy;10^10Jy;mJy;mJy;mJy;T;MHz
HD 13167 b;3.8220587820353225;1.167;1.1406293867193702e-08;1.7917;1.0;0.000544969814403608;1.35;2.39;5200000000.0;149.6;0.0001317571641956712;27.77268334772055;2.8800016599084906;G3V;1;0.0;0.0;0.050394379384992465;0.015543839342897095;0.0;1.0;8538715.861936895;442472.4693438708;806645.1612903225;1.1843417531115338e-09;379013.8943079457;0.0;0.0;4.6446535915538017e-05;1.0018439125383269e-05;;;;;;;;0.0001317571641956712;3.6882102578722082
HD 132406 b;6.7;1.001604889948436;2.996287626074245e-08;1.3067999999999997;1.0;0.0007861457377510928;1.09;0.9911075899003288;6400000000.0;71.0;0.00011400659432196078;32.096827571798876;1.0575932104958992;G0V;1;4.872409045511808;1.1504239232589288;0.09125601066066358;0.029869752323569504;3.6047448965707947;46.08532549086208;1972606.3385836168;385962.1183898679;668486.4864864865;1.3702041976953648e-09;912303.7359685216;0.003063144475752379;85.74502150058939;0.011141738257736964;0.0183000162887573;0.0183000162887573;0.03628885216378115;0.05960349905333226;16.014348112630017;0.0016920203689175586;0.002779099597910467;0.7466922094755805;0.00011400659432196078;3.1913277217994787
HD 133131 A b;1.6512217698823295;1.016277349598664;6.042915642635301e-10;0.9791999999999998;1.0;0.0011315094863016712;0.95;0.841280711191322;9700000000.0;47.0;8.529588320713471e-05;42.90066369456288;0.543613382537878;G2V;1;1.397868569239959;1.0778610316507826;0.01933759580014517;0.004935163287134518;1.5371026398446344;39.77918582994465;1226246.6605221324;309030.5004088814;496448.5981308411;1.2972591084128946e-09;1095499.4949481168;0.0012503983256810204;35.00175462454655;0.0027269579331727464;0.010074165753240362;0.010074165753240362;0.02175794205305894;0.08038008655193629;11.783350129403384;0.002315107451301995;0.00855267179491936;1.253782256582803;8.529588320713471e-05;2.3876436117859288
HD 133131 A c;0.5542562584220406;0.9910258155609171;8.06026215534763e-11;2.3108000000000004;1.0;0.0003121201221620969;0.95;0.841280711191322;9700000000.0;47.0;8.529588320713471e-05;42.90066369456288;0.543613382537878;G2V;1;0.6935278827900739;0.874716038430544;0.008482086852098796;0.000999283585071296;0.5212748558724107;37.17789721377285;192171.25050209972;353003.8209062801;496448.5981308411;6.007790865266336e-10;1281577.7827542666;0.00045729255164401995;12.800754252097379;0.0005290862896018923;0.0020500602068776433;0.0020500602068776433;0.011543038410071014;0.04472601950950674;2.397873709416229;0.0012282124002652866;0.004758976781031551;0.2551406414454628;8.529588320713471e-05;2.3876436117859288
HD 134113 b;54.27092530382482;0.5768025536910418;3.238551801355818e-06;0.5811542000000001;1.0;0.002285119635543667;0.81;0.7362436802127628;5200000000.0;71.9;0.0001317571641956712;27.77268334772055;0.2507643337128861;F9V;1;192.41349806025931;0.6791531196756306;1.172771682175062;0.4146374046247704;3.5810032683950745;62.49977492167537;9240031.475844529;369853.4540311392;711645.1612903225;3.1025752437946097e-09;954464.9160289894;0.01593328952843872;446.012345811904;0.028011349712410098;0.054840776714040466;0.054840776714040466;0.01753946525835757;0.03433886291780896;41.5257149990174;0.0007974576353336709;0.0015612670066685536;1.8880278275802649;0.0001317571641956712;3.6882102578722082
HD 134987 b;1.8359738560230099;0.9601140414530069;7.706748563308978e-10;0.6212700000000001;1.0;0.0023761552823158795;1.07;1.25;9700000000.0;22.2;8.529588320713471e-05;42.90066369456288;0.9676214028183802;G5 V;1;1.7424583791038355;1.0439908745565563;0.02280824528497015;0.006024929213750443;1.534686474184513;32.03893414089342;7388026.249665721;282745.30591347296;511448.5981308411;1.7205993205235974e-09;591956.6502988237;0.0014805853773674578;41.44526189371083;0.007285790766380566;0.009388034489625273;0.009388034489625273;0.049094291842181954;0.0632599699657719;10.980809739266755;0.0234139185861727;0.03016977597525286;5.236938462661352;8.529588320713471e-05;2.3876436117859288
HD 134987 c;0.9468544414709862;1.1830528731535126;1.7727340701779016e-10;5.104;1.0;0.00010090888191543268;1.07;1.25;9700000000.0;22.2;8.529588320713471e-05;42.90066369456288;0.9676214028183802;G5 V;1;0.6952653564165585;1.0455098826393623;0.009808981323826684;0.001915350287610119;0.9743697513378053;43.11411503727695;78348.85165495235;391474.90180886316;511448.5981308411;2.772604601025157e-10;926287.9058482974;0.0005024508476523479;14.064847112494697;0.0005638349092086651;0.0009279938146653631;0.0009279938146653631;0.011195568172356861;0.018426347581409923;1.0854373755569224;0.005339360481176859;0.008787844491138248;0.5176638950893813;8.529588320713471e-05;2.3876436117859288
HD 136118 b;42.0;0.6059425660605088;2.2826557258144493e-06;0.9396;1.0;0.001375307572709048;1.24;1.74;4260000000.0;52.3;0.00015137752828835445;24.173006663377443;1.9460193423166483;F9 V;1;128.55739423884705;0.7132485323809337;0.944173924473856;0.3338158923074893;3.4744945434062267;46.884972329255554;26349369.186830956;435793.9313832659;897410.6463878327;2.4422533559007725e-09;444917.99928703875;0.013334584956204447;373.2681506935277;0.08115294809600429;0.024866283274101342;0.024866283274101342;0.060717315177355374;0.01860454850089851;16.3884253734471;0.005217449264936267;0.0015986920307155786;1.4082601918150022;0.00015137752828835445;4.237432977954091
HD 13724 b;50.5;0.9564109674086464;2.2021489495287522e-05;9.731;1.0;3.956577898738999e-05;1.14;1.07;760000000.0;43.47;0.0004963962828835998;7.371630542322291;1.3100136669099762;G3/5V;1;39.551732927685634;1.1234655515313063;1.216968045863256;0.4302631788586248;9.452396253804185;47.831930169859106;1745624.920000257;1125410.240172051;2772454.5454545454;8.522644049713735e-10;603216.5600391323;0.009225513111578987;258.2450244734249;0.2400870422352927;0.02027694337153481;;0.2596366229680068;0.02192803514959921;;0.03229503237200016;0.0027275297179393918;;0.0004963962828835998;13.895364807503023
HD 137388 b;0.2574982200585731;0.6467982203581195;4.5239826750887573e-11;0.5696;0.0024265975711344257;0.0024265975711344257;0.86;0.82;6450000000.0;38.0;0.00011338968348838523;32.27145439889005;0.33478453158001137;K0/K1V;1;0.9660603764312836;0.6415002916730972;0.010129921611357564;0.0001405193241787262;0.0015595590285740826;4.462366803009044;8084660.340081553;334512.60858176387;627221.4765100671;2.6165877933822615e-09;860555.3195210018;4.921274867432494e-06;0.1377587060155439;0.00011623253561822201;0.00022613578643761715;0.00022613578643761715;0.2356339429748249;0.4584367597471136;0.19896812784398996;0.038354798915635625;0.07462103937001423;0.03238660117355016;0.00011338968348838523;3.1740588554082225
HD 13908 b;0.9988159656980525;1.004712004977918;1.1662157751659236e-09;0.146916;0.02268792175450559;0.02268792175450559;1.29;1.259917574444617;2900000000.0;71.2;0.00019775118287497354;18.504314092085753;2.3376434724809445;F8V;1;0.9893638632615467;1.0022118837064848;0.022438425562016605;0.00453278672127113;0.04625084232830733;3.5422845689343285;1726111153.9563427;352155.8384084789;1163076.923076923;1.981024343357561e-08;445892.1274793906;3.893831247276132e-05;1.0899800732884166;0.04402342303597169;0.020748304453222167;0.020748304453222167;11.279619325306735;5.31610128741428;10.467700372597008;0.5229781067410071;0.24648035597245174;0.4853335883872169;0.00019775118287497354;5.5355467434218095
HD 13908 c;5.9236137618855595;0.9982999851289137;6.333656081501503e-08;1.7863999999999998;1.0;0.0005350942620347693;1.29;1.259917574444617;2900000000.0;71.2;0.00019775118287497354;18.504314092085753;2.3376434724809445;F8V;1;4.386937715018223;1.1431783847825423;0.1151803498607944;0.037316019650661975;3.345644168494797;32.225114788184456;7097972.040734856;561312.9419518538;1163076.923076923;1.7988870913388959e-09;631409.5336514264;0.0028713015737547565;80.37486221272843;0.05989917202892426;0.02228137349405598;0.02228137349405598;0.20812764547212131;0.0774195977360672;11.241147061030428;0.009649811651468441;0.0035895497428551503;0.5211943451305313;0.00019775118287497354;5.5355467434218095
HD 141399 b;0.5207699428090424;0.766777388449389;1.2543834950005395e-10;0.3984;0.004627180042209554;0.004627180042209554;1.07;1.46;5200000000.0;36.17;0.0001317571641956712;27.77268334772055;0.9676214028183802;K0V;1;0.0;0.0;0.013122117907201665;0.0014177130189740865;0.0;1.0;84244796.13954353;341412.70199231943;760645.1612903225;3.323948186704695e-09;338654.67512579745;0.0;0.0;9.08826527861673e-05;2.6287227116277212e-05;;;;;;;;0.0001317571641956712;3.6882102578722082
HD 141399 c;1.5357517160444045;0.945871299771942;1.3428722992374756e-09;0.655928;1.0;0.0021903379975882773;1.07;1.46;5200000000.0;36.17;0.0001317571641956712;27.77268334772055;0.9676214028183802;K0V;1;1.564218102762677;1.0170391324566506;0.02710990764140125;0.006741170029978678;1.3268764196926943;22.609189447934323;28054759.918099582;376260.76986568555;760645.1612903225;2.781309227836442e-09;491043.9564014026;0.0013388027200341365;37.47641318360542;0.03151140375656938;0.01577755097539735;0.01577755097539735;0.2348220770462936;0.11757385736819786;11.946841829085184;0.04218819653212429;0.02112335034287089;2.1463727659826706;0.0001317571641956712;3.6882102578722082
HD 141399 d;1.3625466352875166;1.0449963767304227;1.0131225625825426e-09;1.93534;1.0;0.0004321748436353445;1.07;1.46;5200000000.0;36.17;0.0001317571641956712;27.77268334772055;0.9676214028183802;K0V;1;1.1354154244158123;1.0727776576668548;0.02153669199362206;0.005105120422508765;1.36257813318793;28.931415174617698;2715933.8994405884;444715.3420273827;760645.1612903225;1.1054600856094742e-09;627274.7993817369;0.001019528369657772;28.53913116693402;0.01006687670658235;0.005887828971945609;0.005887828971945609;0.09851065243296622;0.057616070042939296;4.458294037789849;0.01769844989715529;0.010351318397975677;0.8009782871786623;0.0001317571641956712;3.6882102578722082
HD 141399 e;0.762102355330306;1.0795751236612783;2.777177846274185e-10;3.7;1.0;0.00016349060713737612;1.07;1.46;5200000000.0;36.17;0.0001317571641956712;27.77268334772055;0.9676214028183802;K0V;1;0.7198636164670129;0.9699939475087187;0.012225748438090083;0.0020271268044446795;0.7626349379191019;28.311620523186296;685762.8991163152;481548.00670298404;760645.1612903225;5.894388918344597e-10;665619.6996486188;0.0005175357382882364;14.487110666221;0.0032982854657730644;0.0018525518682207902;0.0018525518682207902;0.06358221548543015;0.03571229758778401;1.4027616950388369;0.011423197667731994;0.006416080839580158;0.2520205375168677;0.0001317571641956712;3.6882102578722082
HD 141937 b;11.200595222278737;0.8948310315567339;2.6507895021055915e-07;0.8968000000000002;1.0;0.0013891733624744284;1.1;1.06;2550000000.0;33.46;0.00021619948823644062;16.925340711251646;1.1048736715071679;G2/G3 V;1;10.96350272696708;1.0428080851393937;0.23451344291822127;0.07919473056436793;3.834334775549017;30.332311352753344;27830928.556151845;538765.2722662524;1221084.5070422534;3.7261959946743426e-09;660505.1653444712;0.0045692947413768755;127.90590810956002;0.14783588145122326;0.0653193845150434;0.0653193845150434;0.3227887892409276;0.1426200786615528;30.142216374273055;0.0677665884202622;0.029941796286825383;6.328085854261931;0.00021619948823644062;6.051960628692401
HD 142022 A b;29.4;0.7818255910627162;3.7791727783800104e-07;1.4241;1.0;0.0006585827807925358;0.99;0.705;13300000000.0;35.87;6.842090467024903e-05;53.48146180813545;0.6644734161441683;K0 V;1;42.12980860731276;0.9185535933209497;0.3628793844770773;0.12829723675827087;4.821259355628393;103.83648496353887;211800.15828725343;288572.67793369375;411748.2517482517;7.479546464411808e-10;1519800.1957267644;0.008614163350050679;241.13182630024718;0.0015465783344704176;0.012610824314884583;0.012610824314884583;0.0017912103078056175;0.01460555731273827;18.38833571651995;0.00032721475526172305;0.0026681143139487542;3.3591447888231083;6.842090467024903e-05;1.9152710518491851
HD 142415 b;1.8706148721743876;0.9570160164987774;1.3649767644048352e-08;0.525;1.0;0.003087292641183798;1.09;1.03;1490000000.0;34.2;0.00031337210543228494;11.677012524622135;1.0575932104958992;G1 V;1;1.7834069211734649;1.0429116180499194;0.05986418811350761;0.015903286141190798;1.5470042016289876;14.083098257296983;221628236.54285708;628074.3579234256;1744783.1325301204;8.55202204463229e-09;537193.3626814771;0.0015070099813202405;42.18495218648404;0.45988940420857494;0.0989011939096553;;3.044563494055731;0.6547464710869916;;0.611817473680313;0.13157397854360878;;0.00031337210543228494;8.772063521873651
HD 143361 b;3.602665679743265;1.1218404440466063;9.931034717586779e-09;1.7;1.0;0.0004946430648914435;0.95;0.841280711191322;5200000000.0;59.35;0.0001317571641956712;27.77268334772055;0.543613382537878;G0V;1;2.069207422070469;1.2379363554583833;0.049894143612295966;0.015259040159287494;3.036310102947296;40.63685957880309;1191410.1866871128;436274.6551401656;739645.1612903225;1.2523907220141295e-09;1072960.0671145723;0.0018362639147806393;51.401587518965734;0.00947990566577582;0.016856218273840633;0.016856218273840633;0.05150586399636113;0.09158256595735452;12.76361419260366;0.003436879320793988;0.006111114398669649;0.8516894635580009;0.0001317571641956712;3.6882102578722082
HD 143761 b;1.2066620626063176;0.9126323916120509;7.610526891784937e-10;0.2114748;0.010906024023767643;0.010906024023767643;0.889;1.362;5200000000.0;17.236;0.0001317571641956712;27.77268334772055;0.3933617730112133;G0V;1;1.4077273511873523;0.9688324938996036;0.022469376087601335;0.0050373329854704295;0.027023008758814398;4.622681659671878;301038094.9218731;298385.92179425474;727645.1612903225;7.254624560638691e-10;39100.16456129604;3.0354865941680298e-05;0.8497080870394084;0.006562910282484801;3.312881951774961e-05;;2.157028627283265;0.010888433486375635;;1.706600981088802;0.00861472631161727;;0.0001317571641956712;3.6882102578722082
HD 143761 c;0.09122134253196086;0.3970608794376099;1.4398869971091046e-11;0.3908604;0.00434032126038408;0.00434032126038408;0.889;1.362;5200000000.0;17.236;0.0001317571641956712;27.77268334772055;0.3933617730112133;G0V;1;1.3178470636547852;0.41769286968217567;0.010279988222598846;-0.002340905979207972;0.0006507568475357052;3.705807360936012;75815775.93143338;342445.2625316808;727645.1612903225;3.539352064127807e-09;380117.92024717963;8.876253565467037e-06;0.24846838235689545;0.0003039297715654092;0.00011008713976921045;0.00011008713976921045;0.3416105734224595;0.1237355944082134;0.0833585420379875;0.27027593995697025;0.0978973037917555;0.06595172999782344;0.0001317571641956712;3.6882102578722082
HD 145377 b;6.651075101064488;0.9422264212349692;1.991863453589812e-07;0.31185;0.006835871536753009;0.006835871536753009;1.12;1.14;1300000000.0;57.7;0.00034417617703077206;10.631909598068532;1.204177863269905;G3V;1;5.7447532158069965;1.0866327098000075;0.18404372972567584;0.06020625852169257;0.05580786846247269;3.656550634029255;1073333115.5925926;613070.5673794902;1923217.391304348;1.2476114955803282e-08;356111.89066304325;5.6965492242634356e-05;1.594605607342955;0.1353567635855846;0.013425824288553295;;23.705868340232225;2.3513477606333075;;1.6736062714085738;0.16600237131072584;;0.00034417617703077206;9.634345990894055
HD 1461 b;0.0234404209290988;0.25198530823187276;1.882008328109943e-12;0.056426;0.08475877922598701;0.08475877922598701;1.02;1.095;6300000000.0;23.4;0.0001152652363282875;31.746345355837136;0.7680406247883835;G0V;1;1.323227641115351;0.26523519309341476;0.007070726057725294;-0.6110340702885182;0.0014882516235776796;4.772292880810781;3720933562.4900656;187679.38908470934;664150.6849315069;4.1738080363606594e-07;6398539.935638924;7.942056234307882e-05;2.2231787888566763;0.001640085807000023;0.5604077834456144;0.5604077834456144;0.20602568812202762;70.39777962868581;485.05789116594724;0.08843795903201133;30.2187363502883;208.2144721763042;0.0001152652363282875;3.2265602375192994
HD 1461 c;0.020322729475474827;0.20599829345665988;1.5326321746656223e-12;0.09494499999999999;0.03883250810114103;0.03883250810114103;1.02;1.095;6300000000.0;23.4;0.0001152652363282875;31.746345355837136;0.7680406247883835;G0V;1;1.9140029739055464;0.22589912852814145;0.008156473820513864;-1.152070110571134;0.000541244560363984;5.050277240255081;957269360.5325525;213760.24534563726;664150.6849315069;8.774418017807506e-08;2652012.783091038;5.2867032170952826e-05;1.4798795310029476;0.0004665873432165093;0.021112481505365332;0.021112481505365332;0.08805130232733181;3.9842089995281045;18.273792867950775;0.037796633705829835;1.710249413493232;7.844152638180187;0.0001152652363282875;3.2265602375192994
HD 147018 b;2.4479651413640133;1.0008223625991075;2.9426573508550238e-09;0.12689832;0.023958496580339106;0.023958496580339106;0.927;0.8218911968873085;6360000000.0;42.96;0.0001145060295092201;31.956832454009373;0.4823881052536409;G9V;1;1.9941371128256091;1.1012150170135528;0.03563126897965811;0.010151070183475712;0.09544228764279486;7.09201355983242;255667315.1187209;234033.47415601969;645130.4347826086;3.0146852521070315e-08;1763107.2968965946;8.12928017936929e-05;2.275587420972445;0.007612416788907348;0.1270085814461249;0.1270085814461249;0.9342395038339766;15.587222481799548;110.660459816668;0.11898130684378365;1.9851313216133208;14.093309125644705;0.0001145060295092201;3.2053081530878798
